canonical_id,question_number,section,marks,question_type,subject_discipline,has_or_choice,has_figure_or_table,papers_appeared_count,years_appeared,question_text,or_question_text
CBSE_SCI_2025_Q14_3123Science,14,A,1,MCQ,Physics,False,False,1,2025,"If the absolute refractive indices of two media X and Y are<sup>6</sup> and 5 3
- respectively, then the refractive index of Y with respect to X will be :
- 10 9
- (A) (B) 9 10
- 9 8
- (C) (D) 8 9",
CBSE_SCI_2025_Q22_3123Science,22,B,2,Short Answer (2 Marks),Biology,False,False,1,2025,"What are micelles ? Draw the structure.
_2_
_2_",
CBSE_SCI_2025_Q23_3123Science,23,B,2,Short Answer (2 Marks),Biology,False,False,1,2025,"A person is making a list to purchase few things from a nearby market. Explain how the fore-brain plays an important role in performing this activity.
_2_
***31/2/3***
**[ P.T.O. ]**
**13      #**
_2_
# *ECNEICS*",
CBSE_SCI_2025_Q26_3123Science,26,B,2,Short Answer (2 Marks),Physics,False,True,1,2025,"How and why is an electric fuse used in an electric circuit ? Briefly describe its function.
_2_
###### **SECTION C**
_Questions no._ **_27_** _to_ **_33_** _are Short Answer Type questions._",
CBSE_SCI_2025_Q28_3123Science,28,C,3,Short Answer (3 Marks),Chemistry,False,False,1,2025,"Two substances ‘A’ and ‘B’ are burnt in air separately. For ‘A’, ashes are collected and dissolved in water to get solution ‘X’, while for ‘B’, fumes produced are passed through water to get solution ‘Y’. Both the solutions ‘X’ and ‘Y’ are then tested with pH paper.
_3_
- (a) If ‘X’ gives light blue colour and ‘Y’ gives orange colour to the pH paper, then write the nature and range of pH of ‘X’ and ‘Y’.
- (b) Which one of the  two – A and B, is a metal ? Justify your answer.
**29.**
- (a) Define hormone.
- (b) “Hormones should be secreted in precise quantities. We have a feedback mechanism through which this is done.” With the help of an example justify the statement.
_3_",
CBSE_SCI_2025_Q30_3123Science,30,C,3,Short Answer (3 Marks),Biology,False,False,1,2025,"A pure pea plant bearing terminal flowers was cross-pollinated with a pure plant having axillary flowers. In F1 generation, plants with axial flowers only were obtained. F1 generation plants are self-pollinated and F2 generation is obtained.
_3_
- (a) Work out the pattern of inheritance in this case.
- (b) What will be the ratio of plants obtained in F2 generation ?",
CBSE_SCI_2025_Q31_3123Science,31,C,3,Short Answer (3 Marks),Physics,False,True,1,2025,"A convex mirror used for rear view on an automobile has a focal length of 1  5 m. If a 3 m high bus is located at 6  0 m from the mirror, use mirror formula to determine the position and size of the image of the bus as seen in the mirror.
_3_",
CBSE_SCI_2025_Q33_3123Science,33,C,3,Short Answer (3 Marks),Chemistry,False,True,1,2025,"Some harmful chemicals get accumulated in human bodies through the food chain. Name this phenomenon. Explain the reason of maximum concentration of these chemicals found in our bodies.
_3_
***31/2/3***
**[ P.T.O. ]**
**17      #**
<!-- Start of picture text -->
®<br>xX afta sfacrer .<br><><br>K<br><!-- End of picture text -->
@
a
a
<!-- Start of picture text -->
Variable<br>resistance<br>Xx —(A).<br>; :<br>Y|<br>K<br><!-- End of picture text -->
<!-- Start of picture text -->
|<br>—————————. Magnetic field<br>rn<br><!-- End of picture text -->
*ECNEICS* (ख) (i) परर नास्िका की पररभाषा स्िस्खए । स्कसी सीिी िारावाही पररनास्िका के भीिर और उसके चारों ओर उत् पन् न चुंबकीय क्षेत्र रेखाओं का पैटना आरेस्खि कीस्जए । इस पैटना पर (i) िारा की स्दशा, (ii) पररनास्िका के स्सरों के स्नकट क्षेत्र रेखाओं की स्दशा िर्था (iii) एकसमान चुंबकीय क्षेत्र का प्रदेश अंस्कि कीस्जए । (ii) िारावाही पररनास्िका का उपयोग करके आप कोई स्वद्युि-चुंबक स्कस प्रकार बनाएाँगे ? _5_ **35.** (क) (i) कोई यौस्गक ‘X’ स्जसके एक अणु में दो काबान परमाणु हैं नीिे स्िटमस को िाि कर देिा है िर्था ‘X’ का 5 – 8% जिीय स्वियन बृहि रूप से परररक्षक की भााँस्ि उपयोग स्कया जािा है । यौस्गक ‘X’ को पहचास्नए और इसकी संरचना स्िस्खए । _1_<sup>_1_</sup> _2 1_ (ii) स्कसी खस्नज अम् ि के सार्थ इसकी pH प्रकृस्ि की िुिना कीस्जए । _2_ (iii) ‘X’ की ऐसकोहॉिों से अस्भस्क्रया द्वारा मृदु गंि के यौस्गक बनिे हैं, स्जनका उपयोग परफ़्यूम बनाने में स्कया जािा है । इस अस्भस्क्रया का नाम और इसका रासायस्नक समीकरण स्िस्खए । _1_<sup>_1_</sup> _2_ (iv) ‘X’ में सोस्डयम काबोनेट स्मिाने पर कोई रंगहीन गैस स्नकििी है, जो चूने के पानी को दूस्िया कर देिी है । होने वािी अस्भस्क्रया का रासायस्नक समीकरण और बनने _1_ वािे िवण का नाम स्िस्खए । _1 2_ **अथवा**
(ख) (i) प्रत् येक का एक-एक उदाहरण देिे हुए संरचनात्मक सूत्र के सार्थ संिृप् ि और असंिृप् ि हाइड्रोकाबान के बीच अन् िर तपि कीस्जए । (ii) असंिृप् ि हाइड्रोकाबान को संिृप् ि हाइड्रोकाबान में पररवस्िाि करने की स्वस्ि स्िस्खए । उस उद्योग का नाम स्िस्खए स्जसमें इस अस्भस्क्रया का सामान् यि: उपयोग स्कया जािा है । (iii) उस हाइड्रोकाबान का नाम और संरचना स्िस्खए स्जसके एक अणु में चार काबान _5_ परमाणु िर्था दोहरा आबंि हैं ।
***31/2/3***
**20      #**
# *ECNEICS*
- (b) (i) Define the term solenoid. Draw the pattern of the magnetic field lines in and around a current carrying straight solenoid. Mark on the pattern the (i) direction of current, (ii) direction of field lines near the ends of the solenoid, and (iii) region where the magnetic field is uniform.
(ii) How would you make an electromagnet using a current carrying solenoid ? _5_ **35.** (a) (i) A compound ‘X’ having two carbon atoms in its molecule turns blue litmus red and 5 – 8% solution of ‘X’ in water is widely used as a preservative. Identify the compound ‘X’ and write its structure. _1_<sup>_1_</sup> _2 1_ (ii) Compare its pH nature with a mineral acid. _2_ (iii) ‘X’ on reacting with alcohols produces sweet smelling compounds, used in making perfumes. Name the reaction and write its chemical equation. _1_<sup>_1_</sup> _2_ (iv) When sodium carbonate is added to ‘X’, a colourless gas is produced which turns lime water milky. Write the chemical equation for the reaction giving the name of the _1_ salt produced. _1 2_ **OR** (b) (i) Differentiate between saturated and unsaturated hydrocarbons by giving one example each, with a structural formula.
- (ii) Write the method of converting an unsaturated hydrocarbon into a saturated hydrocarbon. Name the industry where this reaction is commonly used.
(iii) Write the name and structure of a hydrocarbon having double bond and four carbon atoms in its one molecule. _5_
***31/2/3***
**[ P.T.O. ]**
**21      #**
# *ECNEICS*
**36.**
- (क) (i) “स्वस्भन् न जन् िुओं की क्षुिांत्र की िंबाई उनके द्वारा खाए जाने वािे आहार पर स्नभार करिी है ।” इस कर्थन की पुस्ि कीस्जए ।
- (ii) मानव में भोजन के पाचन में अग्न्याशय और स्पत्त रस की भूस्मका पर चचाा कीस्जए ।
- (iii) पास्चि भोजन को अवशोस्षि करने के स्िए क्षुिांत्र की अस्भकस पना स्कस प्रकार की गई है ? _5_
##### **अथवा**
- (ख) (i) कंठ में उपस्तर्थि उपास्तर्थ के वियों की भूस्मका का उस िेख कीस्जए ।
- (ii) श् वसन चक्र के दौरान वायु को अंदर िेिे समय पसस्ियों और डायाफ्राम की भूस्मका का वणान कीस्जए ।
- (iii) कठोर व् यायाम करिे समय हमारी पेस्शयों में क्रैंप क्‍ट यों आिे हैं ? व् याख् या कीस्जए । _5_
##### **खण् ड ङ**
_निम् िन न त प्रश् ि स्रोत-आर्धरित/केस-आर्धरित प्रश् ि हैं । केस को ध्यधिपूवाक पऩिए औि उसके िीचे नर्दए गए प्रश् िों के उत्ति र्दीनिए ।_",
CBSE_SCI_2025_Q36_3123Science,36,D,5,Long Answer (5 Marks),Chemistry,False,False,1,2025,"(a) (i) “The length of the small intestine in various animals depends on the food they eat.” Justify the statement.
- (ii) Discuss the role of the pancreas and bile juice in the digestion of food in human beings.
- (iii) How is the small intestine designed to absorb digested food ?
_5_
###### **OR**
- (b) (i) State the role of rings of cartilage present in the throat.
- (ii) Discuss the role of the ribs and diaphragm when air is taken in during the breathing cycle.
- (iii) Why do we get muscle cramps during heavy exercise ? Explain.
_5_
###### **SECTION E**
_The following questions are source-based/case-based questions. Read the case carefully and answer the questions that follow._",
CBSE_SCI_2025_Q37_3123Science,37,E,4,Case-Based / Source-Based (4 Marks),Biology,False,True,1,2025,"When a girl is born, the ovaries already contain thousands of immature eggs. On reaching puberty, some of these start maturing. One matured egg is released every month by one of the ovaries. The two oviducts unite into an elastic bag-like structure known as uterus.
- (a) Write the site of fertilization in human female.
- _1_
- (b) How does the uterus prepare itself to receive and nurture the growing embryo ? Explain.
- _1_
- (c) (i) What happens when the egg is not fertilized ? _2_
###### **OR**
- (c) (ii) How does the developing embryo get nutrition from the mother’s blood ? Explain.
_2_
***31/2/3***
**[ P.T.O. ]**
**23      #**
a
<!-- Start of picture text -->
S<br>oe<br>RN<br>B C<br><!-- End of picture text -->
PO
SS
<!-- Start of picture text -->
ttt tt tt tt tt<br>0 12 3 4 5 6 7 8 9 10 11 12 18 14<br><!-- End of picture text -->
PO
SS
tt tt tt tH 0 12 3 4 5 6 7 8 9 10 11 12 138 14",
CBSE_SCI_2025_Q01_3131Science,1,A,1,MCQ,Chemistry,False,False,1,2025,"Consider the following chemical equation :
To balance this chemical equation, the values of ‘p’, ‘q’, ‘r’ and ‘s’ must be respectively :
- (A) 3, 2, 2, 1 (B) 2, 3, 3, 1 (C) 2, 3, 1, 3 (D) 3, 1, 2, 2 Which of the given option represents a family of salts ? (A) NaCl, Na2SO4, CaSO4 (B) K2SO4, Na2SO4, CaSO4 (C) NaNO3, CaCO3, Na2CO3 (D) MgSO4, CuSO4, MgCl2",
CBSE_SCI_2025_Q02_3131Science,2,A,1,MCQ,Chemistry,False,True,1,2025,"Which of the given option represents a family of salts ?
***31/3/1***
**[ P.T.O. ]**
**3      #**
Se
I
<!-- Start of picture text -->
H H H<br>H—-¢—C-0-H<br>a | on<br>H—C—H<br>i<br><!-- End of picture text -->
H H H H—-¢—C-0-H a | on H—C—H i
©
Se
I
<!-- Start of picture text -->
H H H<br>H—¢—C-0-H<br>nt | on<br>H—C—H<br>i<br><!-- End of picture text -->
H H H H—¢—C-0-H nt | on H—C—H i
@
## *ECNEICS*
###### **6.**
कॉिम-I का कॉिम-II के सार्थ स्मिान कीस्जए िर्था स्दए गए स्वकल्पों में से सही स्वकल् प को चुस्नए :
||_कॉ म-I_||_कॉ म-II_|
|---|---|---|---|
|a.|अण ड का शकाण क सार सनरचन का त रि|(i)|योसन|
|b.|भण क त रासपि होन का त रि|(ii)|गिाशय|
|c.|शकाण का मादा जनन कत म पवश का त रि|(iii)|अण डवासहका|
|d.|वह त रि सजसक दारा सवकासशीि भण क अपसशष ट पदारो का<br>सनपटारा होिा ह|(iv)<br>(v)|प िसन टा<br>गीवा|
- (A) a-(ii), b-(i), c-(v), d-(iv)
- (B) a-(iii), b-(i), c-(v), d-(iv)
- (C) a-(iv), b-(ii), c-(iii), d-(i)
- (D) a-(iii), b-(ii), c-(i), d-(iv)
###### **7.**
- मस्तिष् क का वह कौन-सा िाग है जो शरीर की संस्तर्थस्ि िर्था संिुिन का अनुरक्षण (बनाए रखना) करिा है ?
- (A) पॉन् स (B) प्रमस्तिष् क (C) अनुमस्तिष् क (D) मेडुिा
###### **8.**
िीव्र कोस्शका स्विाजन के क्षेत्रों में अस्िक सांििा में पाया जाने वािा पादप हॉमोन है :
- (A) ऑस्क् सन (B) साइटोकाइस्नन (C) स्जब्बेरेस्िन (D) एस्ब्सस्सक अम् ि
###### **9.**
स्नम् नस्िस्खि में से उियस्िंगी पुष् पों का युगि (जोडा) चुस्नए :
- (A) पपीिा और सरसों (B) _गुड़ह_ और सरसों (C) _गुड़ह_ और पपीिा (D) _गुड़ह_ और िरबूज
###### **10.**
- आमाशय की स्िस्त्त में उपस्तर्थि जठर ग्रंस्र्थयों द्वारा स्रास्वि होिे हैं :
- (A) श् िेष् मा और स्िस्प्सन
- (B) पेस्प्सन और स्िस्प्सन
- (C) श् िेष् मा और पेस्प्सन
- (D) पेस्प्सन और िार एस्मिेस
***31/3/1***
**6      #**
## *ECNEICS*",
CBSE_SCI_2025_Q06_3131Science,6,A,1,MCQ,Biology,False,False,1,2025,"Match Column-I with Column-II and select the correct option from the choices provided.
||_Column-I_||_Column-II_|
|---|---|---|---|
|a.|Site of fertilisation of egg with the sperm|(i)|Vagina|
|b.|Site of implantation of embryo|(ii)|Uterus|
|c.|Site of entry of sperm into the female reproductive<br>tract|(iii)|Oviduct|
|d.|Site through which the waste materials generated<br>by the developing embryo are removed|(iv)<br>(v)|Placenta<br>Cervix|
|(A)|a-(ii), b-(i), c-(v), d-(iv)|||
|(B)|a-(iii), b-(i), c-(v), d-(iv)|||
|(C)|a-(iv), b-(ii), c-(iii), d-(i)|||
|(D)|a-(iii), b-(ii), c-(i), d-(iv)|||
###### **7.**
The part of the brain which maintains the posture and balance of the body is : (A) Pons (B) Cerebrum (C) Cerebellum (D) Medulla
###### **8.**
The plant hormone present in greater concentration in the areas of rapidly dividing cells is :
###### **9.**
(A) Auxin (B) Cytokinins (C) Gibberellins (D) Abscisic acid Select a pair of bisexual flowers from the following :
(A) Papaya and mustard (B) _Hibiscus_ and mustard (C) _Hibiscus_ and papaya (D) _Hibiscus_ and watermelon
###### **10.**
The gastric glands present in the wall of the stomach release : (A) Mucus and Trypsin
- (B) Pepsin and Trypsin
- (C) Mucus and Pepsin
- (D) Pepsin and Salivary amylase
***31/3/1***
**[ P.T.O. ]**
**7      #**
## *ECNEICS*
3 **11.** जि और कााँच का स्नरपेक्ष अपविानांक क्रमश:<sup>4</sup> और है । यस्द कााँच में प्रकाश की चाि 3 2
2  10<sup>8</sup> m/s है, िो जि में प्रकाश की चाि है :
9 7 (A) (B) 4<sup>m/s</sup> 3<sup>m/s</sup> 16 9 (C) 9 m/s (D) 8 m/s",
CBSE_SCI_2025_Q12_3131Science,12,A,1,MCQ,General Science,False,False,1,2025,"When a beam of white light passes through a region of very fine dust particles, the colour of light that scatters the most in that region is :
- (A) red (B) orange
- (C) blue (D) yellow",
CBSE_SCI_2025_Q13_3131Science,13,A,1,MCQ,Physics,False,False,1,2025,"A wire of length ‘ _l_ ’ is gradually stretched so that its length increases to 3 _l_ . If its original resistance is R, then its new resistance will be :
- (A) 3R (B) 6R (C) 9R (D) 27R",
CBSE_SCI_2025_Q14_3131Science,14,A,1,MCQ,Physics,False,False,1,2025,"Which one of the following statements is **_not_** true about a bar magnet ?
- (A) It sets itself in north-south direction when suspended freely.
- (B) It has attractive power for iron filings.
- (C) It produces magnetic field lines.
- (D) The direction of magnetic field lines inside a bar magnet is from its north pole to its south pole.",
CBSE_SCI_2025_Q15_3131Science,15,A,1,MCQ,Physics,False,False,1,2025,"The strength of magnetic field produced inside a long straight current carrying solenoid does **_not_** depend upon :
- (A) number of turns in the solenoid
- (B) direction of current flowing through the solenoid
- (C) material of the core filled inside the solenoid
- (D) radius of the coil of the solenoid
***31/3/1***
**[ P.T.O. ]**
**9      #**
## *ECNEICS*",
CBSE_SCI_2025_Q16_3131Science,16,A,1,MCQ,Chemistry,False,True,3,2025,"Other than the abiotic components, which of the given biotic components are **_not_** required to make an aquarium with small herbivorous fishes a self-sustaining system ?
- (i) Aquatic plants and aquatic animals
- (ii) Terrestrial plants and terrestrial animals
- (iii) Decomposers as bacteria and fungi
- (iv) Consumers as clown fishes and sea urchins
- (A) (i) and (iv) (B) (ii) and (iii) (C) (i) and (iii) (D) (ii)  and (iv)
**_For Questions number 17 to 20, two statements are given — one labelled as Assertion (A) and the other labelled as Reason (R). Select the correct answer to these questions from the codes (A), (B), (C) and (D) as given below._**
- (A) Both Assertion (A) and Reason (R) are true and Reason (R) is the correct explanation of Assertion (A).
- (B) Both Assertion (A) and Reason (R) are true, but Reason (R) is **_not_** the correct explanation of Assertion (A).
- (C) Assertion (A) is true, but Reason (R) is false.
- (D) Assertion (A) is false, but Reason (R) is true.
**17.** _Assertion (A) :_ Hydrogen gas is not evolved when a metal reacts with nitric acid.
- _Reason (R) :_ Nitric acid is a strong reducing agent and reduces the hydrogen produced in the reaction to water.
**18.** _Assertion (A) :_ In our actions of writing or talking, our nervous system communicates with the muscles.
- _Reason (R) :_ Cranial nerves and spinal nerves form the peripheral nervous system.
**19.** _Assertion (A) :_ Magnetic field lines around a bar magnet never intersect each other.
- _Reason (R) :_ Magnetic field produced by a bar magnet is a quantity that has both magnitude and direction.
###### **20.**
- _Assertion (A) :_ Use of jute bags for shopping reduces pollution.
- _Reason (R) :_ Jute is biodegradable and its bag may be reused as and when needed.
***31/3/1***
**[ P.T.O. ]**
**11      #**
## *ECNEICS*
###### **खण् ड ख**
_प्रश् ि संख् यध_ **_21_** _से_ **_26_** _अनत  घु-उत्तिीय प्रकधि के प्रश् ि हैं ।_",
CBSE_SCI_2025_Q21_3131Science,21,B,2,Short Answer (2 Marks),Chemistry,False,True,3,2025,"(a) List the possible sources of energy required in decomposition reactions. Illustrate any one with a suitable example.
_2_
###### **OR**
- (b) What is observed when hydrated ferrous sulphate crystals are heated in a dry boiling tube ? Give balanced chemical equation(s) of the reactions(s) that occur(s).
_2_",
CBSE_SCI_2025_Q22_3131Science,22,B,2,Short Answer (2 Marks),Chemistry,False,False,1,2025,"(a) Write the formula of the ions which (i) acids, and (ii) bases generate in water solutions.
- (b) Dry HCl gas does not change the colour of dry litmus paper. Why ? _2_",
CBSE_SCI_2025_Q23_3131Science,23,B,2,Short Answer (2 Marks),Biology,False,True,1,2025,"State the main function of veins in human circulatory system. Why do they not need thick walls ?
_2_
###### **24.**
- (a) Explain how the proteins control the ‘characteristics’ in an organism with the help of an example of ‘tallness’ trait in pea plant.
- (b) Name the section of DNA that controls the ‘characteristics’ in an organism.
_2_
###### **25.**
- (a) A student has difficulty in reading his textbooks but can read the blackboard clearly while sitting in the last row. Name the defect of vision the student is suffering from. List two reasons due to which this defect arises. Write the nature of the lenses required to correct this defect.
_2_
###### **OR**
- (b) Draw a ray diagram to show the path of a ray of light falling obliquely on one of the refracting faces of a triangular glass prism and mark the angle of deviation on it.
_2_",
CBSE_SCI_2025_Q26_3131Science,26,B,2,Short Answer (2 Marks),Physics,False,False,1,2025,"An electric kettle is rated 230 V; 1000 W. Calculate the resistance of its heating element when in operation.
_2_
***31/3/1***
**[ P.T.O. ]**
**13      #**
## *ECNEICS*
###### **खण् ड ग**
###### _प्रश् ि संख् यध_ **_27_** _से_ **_33_** _घु-उत्तिीय प्रकधि के प्रश् ि हैं ।_",
CBSE_SCI_2025_Q27_3131Science,27,C,3,Short Answer (3 Marks),Chemistry,False,False,1,2025,"(a) What is a reactivity series of elements ? How is it developed ? Arrange the following elements as they are arranged in the reactivity series :
Aluminum,  Calcium,  Copper,  Lead
- (b) Write balanced chemical equation to show the reaction of iron (III) oxide (Fe2O3) with aluminium.",
CBSE_SCI_2025_Q28_3131Science,28,C,3,Short Answer (3 Marks),Chemistry,False,False,2,2025,"(a) Common salt is an important raw material for various chemicals of daily use. State in brief the method of preparation of (i) Sodium hydroxide, and (ii) Sodium hydrogen carbonate from common salt. Write balanced chemical equations of the reactions that occur.
_3_
_3_
###### **OR**
- (b) Design an experimental set-up to demonstrate that ‘‘Alcohol and glucose contain hydrogen but are not categorised as acids’’. Also give the reason to justify this fact.",
CBSE_SCI_2025_Q29_3131Science,29,C,3,Short Answer (3 Marks),Biology,False,False,1,2025,"On the basis of the characteristics of the processes given in the brackets in each case, differentiate between the following :
_3_
- _3_
- (a) Products of breakdown of pyruvate in aerobic and anaerobic respiration in human beings (product(s) of the processes)
- (b) Respiration and photosynthesis in plants (gas released)
- (c) Respiration in terrestrial animals and fishes (organs involved)",
CBSE_SCI_2025_Q30_3131Science,30,C,3,Short Answer (3 Marks),Biology,False,True,2,2025,"A pure pea plant having round (R), yellow (Y) seeds is crossed with another pure pea plant having wrinkled (r), green (y) seeds. Subsequently F1 progeny is self-pollinated to obtain F2 progeny.
- (a) What do the seeds of F1 generation look like ?
- (b) Give the possible combinations of traits in seeds of F2 generation. Also give their ratio.
- (c) State the reason of obtaining seeds of new combination of traits in F2 generation.
_3_
***31/3/1***
**[ P.T.O. ]**
**15      #**
a
a
<!-- Start of picture text -->
Po -e---e---e Q<br>\/<br>\7<br>\. i<br>a  (<br><!-- End of picture text -->
a
a
<!-- Start of picture text -->
Po -e---e---e Q<br>\/<br>\7<br>\. YY<br>a  (<br><!-- End of picture text -->
_5_
## *ECNEICS*
**खण् ड घ**
_प्रश् ि संख् यध_ **_34_** _से_ **_36_** _र्दीघा-उत्तिीय प्रकधि के प्रश् ि हैं ।_",
CBSE_SCI_2025_Q34_3131Science,34,D,5,Long Answer (5 Marks),Chemistry,False,True,2,2025,"(a) (i) Consider the following metals :
K, Ca, Al, Cu, Ag, Fe
Select from the above metals, a metal which
- I. does not react with oxygen even at high temperature.
- II. reacts with oxygen at ordinary temperature and forms a protective oxide layer which prevents the metal from further oxidation.
- III. catches fire when kept in the open.
- IV. does not burn in oxygen but the hot metal is coated with a black coloured oxide layer.
- (ii) What are amphoteric oxides ? With the help of balanced chemical equations show that aluminium oxide is an amphoteric oxide.
- (iii) What are alkalis ? Give one example.
###### **OR**
- (b) (i) With the help of balanced chemical equations state the process of extracting (I) mercury from its ore called cinnabar, and (II) copper from its sulphide ore.
- (ii) Silver and copper articles slowly lose their shiny surfaces when exposed to air. Name the compounds formed on (I) silver articles, and (II) copper articles in the form of coating.
_5_
***31/3/1***
**[ P.T.O. ]**
**19      #**
<!-- Start of picture text -->
yee, ll<br><!-- End of picture text -->
<!-- Start of picture text -->
| |<br><!-- End of picture text -->
| **|** (||‘'
@
<!-- Start of picture text -->
-<br>|Wi? Petal<br>EY<br><!-- End of picture text -->
a @/ a), | ae ! a , //\s | | | ""| \ | | | f\
@
**36.**
_5_
## *ECNEICS*
- (क) (i) ‘‘कााँच के आयिाकार त िैब से होकर गुजरने वािे प्रकाश के अपविान में स्नगाि स्करण सदैव ही आपस्िि स्करण की स्दशा के समान् िर होिी है ।’’ क् यों ? प्रकाश स्करण आरेख की सहायिा से व् याख् या कीस्जए । क् या होिा है जब कोई प्रकाश की स्करण कााँच के आयिाकार स्प्रज़्म के स्कसी एक फिक पर अस्ििंबवि आपिन करिी है ? आरेख खींस्चए ।
- (ii) कोई स्बंब 20 cm फोकस दूरी के स्कसी अविि िेंस के प्रकास्शक केन् ि से 30 cm की दूरी पर स्तर्थि है । िेंस सूत्र का उपयोग करके बनने वािे प्रस्िस्बंब की स्तर्थस्ि स्निााररि कीस्जए ।
###### **अथवा**
- (ख) (i) कोई छात्र मोमबत्ती की ज् वािा को स्बम् ब के रूप में उपयोग करके स्कसी अविि दपाण द्वारा प्रस्िस्बंब बनने का अध् ययन करना चाहिा है । दपाण द्वारा बनने वािे प्रस्िस्बंब के प्रकार को स्िस्खए और यह िी उल् िेख कीस्जए स्क मोमबत्ती की ज् वािा को दपाण के ध्रुव से िीरे-िीरे दूर िे जाने पर वह छात्र बनने वािे प्रस्िस्बंब में स्कन पररविानों का प्रेक्षण करेगा । उस स्तर्थस्ि में दपाण द्वारा प्रस्िस्बंब बनना दशााने के स्िए स्करण आरेख खींस्चए जब स्बंब दूरी दपाण की वक्रिा स्त्रज् या के िगिग बराबर है ।
- (ii) स्कसी ऑटोमोबाइि में पीछे का दृश् य देखने के स्िए उपयोग होने वािे उत्ति दपाण की फोकस दूरी 3∙0 m है । यस्द कोई बस इस दपाण से 6∙0 m की दूरी पर स्तर्थि है, िो दपाण सूत्र का उपयोग करके दपाण में स्दखाई देने वािे बस के प्रस्िस्बंब की स्तर्थस्ि ज्ञाि कीस्जए ।
_5_
###### **खण् ड ङ**
_निम्िन न त प्रश् ि स्रोत-आर्धरित/केस-आर्धरित प्रश् ि हैं । केस को सधवर्धिीपूवाक पऩिए औि नर्दए गए प्रश् िों के उत्ति र्दीनिए ।_
**37.** ‘A’ और ‘B’ दो िवण हैं स्जनका उपयोग िोने के स्िए स्कया जािा है । िवण ‘A’ का उपयोग नहाने में िी स्कया जािा है । नीचे स्दए अनुसार चार परखनस्ियााँ I, II, III िर्था IV िी गयी हैं ।
- I. वर्ाा का जि + िवण ‘A’ का स्वियन
- II. वर्ाा का जि + िवण ‘B’ का स्वियन
- III. ट्यूबवैि का जि + िवण ‘A’ का स्वियन
- IV. ट्यूबवैि का जि + िवण ‘B’ का स्वियन
***31/3/1***
**22      #**
## *ECNEICS*",
CBSE_SCI_2025_Q36_3131Science,36,D,5,Long Answer (5 Marks),Physics,False,True,1,2025,"(a) (i) ‘‘In refraction of light through a rectangular glass slab, the emergent ray is always parallel to the direction of the incident ray.’’ Why ? Explain with the help of a ray diagram. What happens when a ray of light falls normally on one of the faces of a rectangular glass prism ? Draw diagram.
- (ii) An object is placed at a distance of 30 cm from the optical centre of a concave lens of focal length 20 cm. Use Lens formula to determine the position of the image formed in this case.
_5_
###### **OR**
- (b) (i) A student wishes to study the image formation by a concave mirror using candle flame as object. State the type of the image formed by the mirror and mention the change in the image formed, if any, that he observes when the candle flame is gradually moved away from the pole of the mirror. Draw a ray diagram to show the image formation when the object distance is nearly equal to the radius of curvature of the mirror.
- (ii) A convex mirror used for rear-view on an automobile has a focal length of 3∙0 m. If a bus is located at 6∙0 m from this mirror, use mirror formula to find the position of the image of the bus as seen in the mirror.
_5_
###### **SECTION E**
_The following questions are Source-based/Case-based questions. Read the case carefully and answer the questions that follow._
**37.** ‘A’ and ‘B’ are two salts used for washing purposes. Salt ‘A’ is used for bathing also. Four test tubes I, II, III and IV as mentioned below are taken.
- I. Rain water + solution of salt ‘A’
- II. Rain water + solution of salt ‘B’
- III. Tubewell water + solution of salt ‘A’
- IV. Tubewell water + solution of salt ‘B’
***31/3/1***
**[ P.T.O. ]**
**23      #**
a
a
<!-- Start of picture text -->
“(A)= X Y<br>7W)=<br>+1) |1|1|-=——+-<br>_<br><!-- End of picture text -->
a
a
<!-- Start of picture text -->
“(A)= X Y<br>7W)=<br>+1) |1|1|-=——+-<br>_<br><!-- End of picture text -->
a
ee
<!-- Start of picture text -->
D<br>C<br>E B<br>at A<br>O V (alc)<br><!-- End of picture text -->
# a
<!-- Start of picture text -->
B<br>3.<br>=|<br>Ss A<br>O V (volts)<br><!-- End of picture text -->",
CBSE_SCI_2025_Q02_3132Science,2,A,1,MCQ,Chemistry,False,True,1,2025,"Choose the **_incorrect_** statement about the common reaction used in hydrogenation of vegetable oils.
- (A) It is an addition reaction.
- (B) It takes place in the presence of nickel or palladium catalyst.
- (C) The product contains only single bonds between carbon atoms.
- (D) It is an addition reaction which occurs in the presence of an acid catalyst.",
